clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
2069,31.9829,2205.27,24.38
2070,30.3263,2197.23,24.82
2071,31.3637,2177.67,25.32
2072,32.5882,2235.56,25.72
2073,30.103,2084.08,26.19
2074,29.9484,2165.94,25.94
2075,30.605,2106.77,27.38
2076,28.5589,2180.1,26.58
2077,29.2994,2000.03,26.94
2078,30.334,2038.73,26.29
2079,28.4803,2004.69,26.66
2080,27.872,2136.27,26.25
2081,28.9891,2119.5,25.36
2082,29.4745,2126.9,24.58
2083,29.692,2150.96,24.86
2084,27.1387,2159.07,24.13
2085,28.6423,2126.74,23.72
2086,27.6599,2028.82,22.66
2087,30.1003,2193.19,23.26
2088,30.3323,2088.78,22.82
2089,30.0433,2200.37,23.24
2090,29.2462,1938.76,23.0
2091,29.9388,2050.09,23.49
2092,31.9899,2184.35,24.17
2093,31.7316,2064.55,23.82
2094,32.3791,2079.16,26.07
2095,32.3622,2033.9,26.31
2096,32.2663,2083.86,26.82
2097,30.1455,2055.36,25.9
2098,30.6832,2126.04,26.18
2099,30.6468,2133.47,26.44
2100,30.3179,2062.94,26.89
2101,31.5825,2052.2,26.69
2102,28.1243,1966.58,25.96
2103,29.7679,2008.32,25.71
2104,29.5254,1937.93,25.38
2105,29.794,2034.85,24.62
2106,28.8425,1966.78,24.26
2107,28.2858,2039.05,24.68
2108,27.2362,2110.17,24.0
2109,27.9796,2096.43,23.5
2110,28.2277,1949.39,22.67
2111,29.0278,2014.3,23.26
2112,30.0406,2030.53,23.02
2113,29.8904,1942.51,24.09
2114,30.9724,2037.56,24.09
2115,30.4476,1975.83,23.57
2116,30.4261,1873.16,24.63
2117,30.9583,2051.23,24.0
2118,32.4313,1998.21,25.23
2119,31.5329,1960.14,24.89
2120,31.05,1893.57,26.67
2121,31.1236,1987.09,27.29
2122,31.6723,1961.25,27.01
2123,29.9277,1959.64,27.45
2124,30.9918,2014.37,26.22
2125,28.4866,2032.79,26.11
2126,29.9787,1904.83,27.59
2127,29.1845,1931.67,26.16
2128,29.3208,1872.19,26.66
2129,28.6212,1951.94,25.38
2130,29.2055,1947.51,24.71
2131,28.6643,1970.46,24.19
2132,28.2183,1847.19,22.74
2133,29.9384,1979.51,24.28
2134,28.9588,1922.59,23.03
2135,29.4881,1943.46,22.79
2136,30.6145,2023.44,23.06
2137,30.1592,1848.02,22.84
2138,30.6159,1865.6,22.98
2139,30.9834,1963.0,23.59
2140,31.0147,1909.96,23.89
2141,30.0345,1921.85,24.74
2142,32.564,1943.42,24.44
2143,31.8663,1952.15,26.27
2144,29.8749,1898.21,25.99
2145,31.1222,1881.46,26.75
2146,29.5294,1865.16,26.81
2147,30.3593,1907.25,27.31
2148,28.3084,1935.93,26.84
2149,27.7325,1884.1,27.44
2150,29.9334,2034.87,27.81
2151,29.5637,1992.31,26.59
2152,28.7575,1916.83,25.59
2153,28.1053,1872.24,25.19
2154,28.4871,1979.07,23.72
2155,30.5429,2041.79,24.36
2156,27.8097,1861.43,23.61
2157,31.3593,1905.75,23.44
2158,29.79,1954.31,23.29
2159,30.1039,1934.93,22.91
2160,29.9779,1803.82,22.96
2161,30.6925,1886.17,23.72
2162,31.223,1950.82,23.45
2163,31.4151,1890.67,24.81
2164,32.0316,1913.91,24.37
2165,32.561,1935.5,25.05
2166,32.835,1953.05,25.38
2167,30.3637,2015.21,24.55
2168,31.2257,2060.23,27.1
2169,31.86,1883.03,25.92
2170,29.5104,2003.29,26.58
2171,30.3451,1999.88,27.12
2172,30.4156,1986.98,26.96
2173,28.6373,2032.95,26.91
2174,29.7222,1966.8,27.52
2175,28.9124,2007.39,26.54
2176,27.477,1947.68,25.25
2177,27.5338,1990.5,26.11
2178,29.2552,2009.41,24.86
2179,28.7131,2012.29,24.18
2180,28.3184,2085.97,23.33
2181,27.7446,1961.85,24.28
2182,29.9093,2073.27,23.81
2183,29.8514,2063.92,23.51
2184,30.7904,2074.79,22.29
2185,30.5186,2075.17,22.9
2186,31.2888,2127.33,23.46
2187,30.9968,2114.47,23.39
2188,31.9252,2114.67,23.13
2189,30.1078,2087.53,24.33
2190,29.7056,2067.06,24.91
2191,32.0411,2128.83,26.01
2192,32.2804,2063.19,25.83
2193,31.6309,2185.51,26.87
2194,30.028,2096.96,26.33
2195,30.1601,2210.69,26.32
2196,30.2578,1987.91,27.85
2197,29.8234,2082.17,27.41
2198,28.327,2068.8,25.95
2199,29.3632,2127.87,25.79
2200,28.0021,2037.0,25.2
2201,27.8737,2170.62,25.69
2202,28.5752,2141.64,25.5
2203,29.8097,2059.63,24.48
2204,27.6426,2061.13,23.34
2205,29.4115,2116.14,23.63
2206,29.6307,2180.76,22.98
2207,28.7649,2184.65,22.74
2208,29.4183,2184.45,23.93
2209,30.1735,2113.42,23.83
2210,30.5182,2175.15,22.34
2211,31.5573,2175.54,23.24
2212,31.9451,1973.23,24.68
2213,30.0575,2246.63,24.45
2214,30.0098,2054.35,25.09
2215,31.9808,2162.47,25.27
2216,30.7258,2158.3,26.07
2217,30.1194,2182.81,26.86
2218,32.1857,2160.53,26.53
2219,29.7946,2180.55,26.38
2220,30.4417,2163.33,26.75
2221,30.1136,2096.99,27.51
2222,29.3201,2239.98,26.5
2223,29.474,2180.88,27.18
2224,27.4951,2326.31,26.04
2225,29.9816,2178.64,25.45
2226,29.3317,2102.18,25.0
2227,27.9063,2167.7,24.99
2228,29.1815,2129.57,24.08
2229,29.8556,2222.04,22.6
2230,29.1069,2249.88,23.6
2231,29.9251,2181.9,22.85
2232,31.0396,2200.41,23.37
2233,30.778,2180.34,23.23
2234,31.7896,2158.51,23.05
2235,30.4159,2236.31,22.43
2236,31.4166,2115.45,23.48
2237,31.8674,2196.15,24.73
2238,30.0128,2196.98,25.16
2239,31.0269,2133.9,25.07
2240,30.762,2173.48,26.41
2241,31.1455,2099.78,26.26
2242,30.2312,2129.59,26.7
2243,30.7314,2202.86,27.37
2244,28.3023,2196.07,25.95
2245,29.3121,2125.34,26.16
2246,30.006,2249.57,27.26
2247,28.5755,2059.64,26.72
2248,29.3796,2035.59,25.46
2249,28.167,2129.8,25.11
2250,26.908,2109.35,25.08
2251,30.3176,2218.13,23.34
2252,29.123,2102.9,23.52
2253,29.5848,2094.08,22.62
2254,29.7977,2102.26,24.02
2255,29.8025,2205.15,22.54
2256,29.7476,2028.41,23.67
2257,30.9254,2095.71,22.98
2258,30.9176,1995.83,22.36
2259,31.335,2047.39,23.42
2260,30.5246,2080.91,23.82
2261,32.8791,2044.1,24.7
2262,31.9994,1965.8,25.6
2263,31.085,2089.35,25.7
2264,31.1831,2099.09,26.24
2265,30.4166,2020.73,26.34
2266,30.8902,1983.98,26.88
2267,29.7651,2027.97,26.38
2268,30.1608,1992.48,27.38
2269,29.2221,2112.04,26.32
2270,30.7182,2079.13,27.06
2271,28.3935,2061.37,26.67
2272,27.9989,1984.48,26.63
2273,27.813,1950.27,25.42
2274,28.1799,1992.85,24.91
2275,28.7485,2105.51,23.71
2276,29.3904,2161.66,23.22
2277,28.914,1957.15,24.18
2278,29.3249,1908.47,22.94
2279,30.3263,1924.06,22.79
2280,29.3345,1902.75,23.02
2281,30.6837,1959.82,23.48
2282,30.254,2031.77,22.55
2283,30.4333,1989.02,23.41
2284,31.1687,1996.79,23.72
2285,32.0291,1965.29,24.22
2286,31.0731,1926.67,24.3
2287,32.715,1940.28,26.43
2288,31.2517,1901.44,25.05
2289,30.5359,1873.54,25.98
2290,30.0683,1924.94,27.4
2291,31.8296,1954.65,26.97
2292,29.953,1911.93,27.17
2293,30.3427,1923.6,26.77
2294,29.4633,2012.52,26.24
2295,28.9726,1937.94,26.94
2296,28.3082,1957.87,25.34
2297,27.5991,1847.78,25.17
2298,27.8636,1859.29,25.36
2299,29.4862,1922.39,24.3
2300,27.5898,1849.43,23.27
2301,26.7401,1914.0,23.22
2302,28.4665,1910.07,23.49
2303,30.3644,1882.04,23.05
2304,31.3746,1921.29,23.25
2305,31.8018,1928.51,23.78
2306,32.0499,1958.05,23.62
2307,31.2811,1985.96,23.55
2308,30.6522,1917.1,24.34
2309,31.7893,1963.12,23.52
2310,31.9868,1891.32,23.92
2311,31.4047,1945.42,26.02
2312,32.0342,1876.03,25.88
2313,30.6742,1913.12,26.54
2314,31.1596,1869.11,26.7
2315,30.609,1991.51,27.04
2316,29.5775,1885.06,26.49
2317,29.1642,1904.59,25.87
2318,29.4046,2018.36,26.66
2319,27.1224,2027.69,26.89
2320,28.7336,2021.05,25.95
2321,28.1904,1984.39,26.11
2322,27.4144,1979.36,24.87
2323,28.4319,1803.99,24.42
2324,27.4425,1895.4,23.58
2325,28.0031,1960.87,24.22
2326,31.6116,1970.23,23.44
2327,29.3384,1869.76,23.06
2328,30.3555,1995.55,23.0
2329,30.1846,2020.98,22.66
2330,30.3317,1964.78,23.18
2331,31.1214,2002.51,23.43
2332,30.8665,2022.0,24.35
2333,30.4333,1980.9,24.92
2334,30.6514,1920.66,23.97
2335,30.6648,1977.89,25.62
2336,32.0802,2035.7,26.1
2337,30.938,1958.83,26.05
2338,31.0065,1973.09,26.71
2339,29.3092,2116.66,27.28
2340,30.3866,2011.93,26.0
2341,29.59,2027.38,27.0
2342,28.8722,1999.46,26.97
2343,28.8863,2003.31,27.3
2344,28.7317,1970.66,25.36
2345,28.9387,1948.6,25.86
2346,29.0647,2016.87,24.23
2347,28.1765,2110.21,23.81
2348,28.2191,1983.29,23.65
2349,28.4485,2014.73,23.63
2350,29.9952,1987.77,24.29
2351,29.621,1977.59,22.33
2352,29.0521,2012.94,22.74
2353,31.4804,2098.79,23.32
2354,31.6689,2057.13,23.5
2355,29.1846,2124.86,23.93
2356,31.7891,1977.91,23.75
2357,31.5362,1933.54,24.14
2358,30.9099,2014.25,26.37
2359,31.9985,2047.58,24.76
2360,32.3487,2103.47,25.81
2361,31.2617,2128.46,26.71
2362,30.8376,2069.19,27.38
2363,30.8007,2021.02,26.99
2364,30.0572,2103.39,26.8
2365,29.3588,2089.36,26.48
2366,27.8337,2109.15,26.93
2367,29.5445,2058.65,27.4
2368,27.8607,2035.88,26.12
2369,30.4618,2131.54,25.69
2370,28.0089,2134.17,25.41
2371,28.6018,2281.68,23.95
2372,29.0464,2076.76,24.02
2373,28.0938,2077.77,23.72
2374,29.5829,2132.01,23.38
2375,29.2548,2032.89,23.56
2376,29.7083,2104.29,22.91
2377,31.3302,2117.33,22.64
2378,31.5742,2205.45,23.4
2379,30.6654,2247.08,23.41
2380,30.4425,2174.33,24.36
2381,31.5372,2110.86,24.87
2382,30.0457,2085.74,24.93
2383,29.7217,2143.04,25.81
2384,30.6402,2108.45,25.18
2385,31.6247,2148.01,26.77
2386,31.1469,2073.85,27.39
2387,29.6059,2258.89,26.94
2388,30.2588,2139.22,26.71
2389,28.1255,2097.0,27.65
2390,30.098,2125.09,26.78
2391,27.8793,2107.35,26.21
2392,28.8127,2164.51,26.24
2393,28.7074,2087.0,25.62
2394,27.4996,2171.58,24.77
2395,28.8255,2149.26,24.24
2396,29.1173,2130.2,24.84
2397,29.1797,2179.29,23.9
2398,28.5151,2111.97,23.08
2399,30.7313,2124.41,23.26
2400,29.9788,2178.98,23.0
2401,30.7278,2214.94,23.75
2402,31.768,2127.5,23.11
2403,33.2938,2201.53,24.19
2404,30.4294,2211.1,23.49
2405,31.1919,2160.54,24.15
2406,31.6059,2173.94,25.05
2407,31.1272,2108.52,25.37
2408,30.0128,2219.1,26.16
2409,31.3922,2232.1,26.3
2410,30.7324,2067.56,26.54
2411,30.5615,2157.98,27.12
2412,30.0416,2144.47,26.78
2413,30.8638,2124.68,26.58
2414,30.2804,2159.5,26.5
2415,28.9527,2071.15,26.15
2416,27.7113,2026.91,26.52
2417,29.2915,2069.7,26.78
2418,27.175,2084.78,25.08
2419,28.9804,2110.09,24.29
2420,27.7841,2166.34,23.56
2421,29.7541,2106.92,23.31
2422,28.8156,2131.19,23.52
2423,28.8414,2054.5,21.97
2424,30.7869,2133.67,22.19
2425,30.7533,2127.14,22.67
2426,30.6558,2040.23,23.89
2427,30.8456,2095.53,23.47
2428,32.1216,2064.93,24.22
2429,30.9282,2208.0,24.79
2430,32.3894,2097.5,25.04
2431,31.2289,1985.64,25.6
2432,31.2558,2021.34,26.5
2433,32.2256,2047.47,27.35
2434,31.0689,2124.96,26.56
2435,31.0856,2170.42,27.46
2436,29.3519,2068.05,26.92
2437,29.9095,2042.68,26.66
2438,28.2094,2094.17,26.95
2439,29.1,2021.71,27.13
2440,29.3986,2028.95,26.07
2441,28.4561,2164.54,25.16
2442,28.2575,1995.78,25.52
2443,27.9718,2159.99,23.48
2444,28.9747,1967.94,24.22
2445,29.1696,2099.82,23.7
2446,29.1145,1977.73,23.78
2447,31.2969,1959.32,23.62
2448,29.7896,1924.1,23.56
2449,30.8738,2108.18,23.87
2450,31.6117,2097.39,22.73
2451,30.6374,2079.89,23.65
2452,29.9205,1894.2,24.19
2453,31.5907,1946.57,24.33
2454,31.9918,2019.74,25.25
2455,31.894,1968.79,26.26
2456,32.0738,1954.43,26.3
2457,30.6993,1866.11,26.4
2458,30.7937,2030.74,26.32
2459,30.0501,1848.27,26.87
2460,28.8942,1864.87,27.97
2461,29.5337,1954.55,27.82
2462,28.9599,1924.11,27.13
2463,29.3994,2010.5,25.91
2464,29.0822,1946.97,25.88
2465,28.1259,1903.78,25.18
2466,28.6817,1940.4,25.31
2467,28.728,1910.67,25.65
2468,28.9412,1925.04,24.55
2469,28.9702,1962.43,23.3
2470,29.7673,1949.78,23.94
2471,28.0925,1983.66,22.57
2472,29.6393,1928.69,23.09
2473,30.4048,1845.19,22.62
2474,32.0769,1981.56,23.56
2475,30.5421,1930.7,24.64
2476,30.6485,1992.49,24.51
2477,30.4321,1848.27,25.3
2478,31.2843,1959.01,24.91
2479,30.5503,1911.07,25.54
2480,31.2829,1998.0,25.93
2481,31.3052,1990.51,26.49
2482,32.4289,1856.06,27.29
2483,29.4648,1898.52,27.92
2484,30.5703,1783.06,26.5
2485,28.765,2032.78,26.9
2486,29.4302,1884.48,27.49
2487,28.4767,1940.77,26.56
2488,29.2498,1986.26,25.66
2489,28.3064,1976.07,25.63
2490,29.4609,1841.26,25.94
2491,28.277,2053.51,24.78
2492,28.5473,1976.63,23.42
2493,29.9666,1920.66,23.32
2494,29.474,1926.33,22.92
2495,31.2078,1896.65,22.82
2496,28.1953,2010.92,22.7
2497,30.6488,1983.07,24.04
2498,31.5436,1952.77,23.79
2499,30.6166,1893.55,23.89
2500,31.321,1912.27,23.69
2501,31.5577,1942.34,24.93
2502,31.2877,1951.7,24.69
2503,31.8155,1997.13,25.71
2504,30.0116,1983.68,25.56
2505,32.3412,1955.74,27.2
2506,30.6869,1922.21,26.71
2507,29.5505,2014.27,26.21
2508,29.4816,2021.0,26.67
2509,29.3565,2022.03,28.15
2510,29.4632,1943.82,26.81
2511,30.3953,2005.46,25.89
2512,28.6516,1945.2,27.02
2513,28.7846,2036.44,25.52
2514,28.2271,2015.3,25.78
2515,28.8392,2096.34,25.18
2516,29.1249,2022.25,23.53
2517,30.2428,1999.59,23.49
2518,30.2058,2020.49,23.04
2519,29.6967,2074.41,22.9
2520,30.3724,2082.07,23.75
2521,32.7503,2101.53,23.09
2522,31.6514,2048.8,23.72
2523,31.9137,1988.82,23.27
2524,30.3186,1890.84,23.46
2525,32.0073,2084.67,25.32
2526,31.8743,2076.6,25.24
2527,32.3873,2134.22,25.46
2528,30.32,2146.74,25.92
2529,30.1379,2133.02,26.67
2530,31.0578,2046.82,26.8
2531,28.945,2114.18,27.24
2532,31.0477,2093.0,27.41
2533,30.1164,2129.01,27.32
2534,28.5847,2094.85,25.65
2535,30.545,2048.86,26.44
2536,26.9809,2230.2,26.69
2537,29.198,2009.87,25.52
2538,28.2006,2112.97,25.05
2539,27.7245,2080.43,23.94
2540,28.8126,2147.35,24.54
2541,29.8737,2131.76,22.94
2542,28.9516,2103.69,23.81
2543,29.3122,2121.22,23.65
2544,30.3334,2148.17,22.11
2545,30.3339,2067.81,22.68
2546,30.7619,2084.89,22.78
2547,30.5889,2086.63,23.51
2548,30.3976,2094.8,23.64
2549,31.5922,2122.22,24.38
2550,31.1503,2193.3,24.99
2551,30.5039,2078.63,24.8
2552,31.0832,2222.76,26.67
2553,29.9103,2118.46,26.5
2554,30.8371,2101.75,27.44
2555,31.435,2182.47,26.99
2556,29.956,2266.72,27.18
2557,29.948,2231.27,26.94
2558,29.4004,2138.99,25.83
2559,28.8302,2142.45,26.68
2560,29.321,1948.78,25.11
2561,28.9073,2123.89,25.9
2562,29.4174,2043.22,24.56
2563,28.7794,2201.55,24.04
2564,28.7594,2106.26,24.65
2565,27.5929,2149.5,23.78
2566,27.8515,2279.63,23.59
2567,30.1418,2147.31,23.93
2568,28.0579,2087.6,23.23
2569,30.7936,2172.66,23.95
2570,30.5524,1915.21,23.07
2571,30.6071,2061.97,23.34
2572,31.2155,2061.88,24.28
2573,32.39,2145.52,24.55
2574,31.5813,2155.01,25.56
2575,33.727,2108.7,24.84
2576,29.8048,2133.03,26.37
2577,30.8941,2117.34,25.9
2578,31.0433,2195.02,27.03
2579,30.3143,2047.94,26.56
2580,29.6318,2144.48,27.24
2581,29.2753,2206.01,27.13
2582,29.4775,2119.66,27.26
2583,28.5929,2144.19,25.36
2584,28.8453,2063.32,25.73
2585,28.067,2073.59,25.41
2586,27.9939,2152.81,24.47
2587,28.1141,2053.75,24.95
2588,28.2763,2071.37,24.23
2589,28.4254,2135.46,24.14
2590,30.2052,2080.87,24.0
2591,30.8255,2177.42,22.15
2592,31.2028,2057.03,23.15
2593,30.7873,2105.8,23.21
2594,32.378,2025.89,23.27
2595,31.0283,2124.55,23.19
2596,32.3263,1960.42,23.64
2597,33.2486,2075.06,24.42
2598,29.6091,2164.55,25.76
2599,32.1184,2084.26,25.56
2600,31.483,1938.58,26.37
2601,31.9302,2036.68,26.92
2602,30.5922,1988.08,27.12
2603,31.0341,2083.45,27.33
2604,30.138,2051.28,27.27
2605,29.1381,2002.95,27.35
2606,30.27,1939.34,27.0
2607,29.3247,1969.79,25.98
2608,28.3721,1991.38,26.2
2609,28.8413,2089.05,25.72
2610,29.2986,2158.63,25.14
2611,28.6531,2020.9,24.64
2612,28.7715,2009.13,24.4
2613,28.2226,1902.13,23.86
2614,28.7178,1967.43,22.93
2615,30.0235,1911.33,22.49
2616,30.712,1929.7,23.14
2617,31.6013,2067.93,22.96
2618,30.5428,1947.63,22.78
2619,31.5652,2130.75,23.13
2620,31.8651,1939.72,23.88
2621,32.6875,2027.43,24.14
2622,31.3307,2030.11,25.07
2623,32.0194,2014.54,25.95
2624,32.7083,1835.73,26.33
2625,31.8061,2038.71,26.94
2626,30.4601,1939.3,27.36
2627,28.4154,1959.52,27.21
2628,30.2566,1932.58,27.18
2629,29.3135,2015.9,26.81
2630,30.1166,1966.93,26.26
2631,28.7875,1912.95,26.28
2632,28.9774,1943.48,26.48
2633,29.0779,1962.24,25.48
2634,28.512,1955.0,25.75
2635,28.7537,1956.24,24.97
2636,29.1549,1960.51,24.21
2637,30.5519,1932.28,23.23
2638,28.0559,1972.8,23.98
2639,30.4253,1838.85,23.07
2640,29.4465,1978.16,23.25
2641,29.3303,1888.88,23.4
2642,29.8067,2027.08,23.3
2643,31.109,2015.59,24.35
2644,31.2312,2025.11,23.87
2645,31.9649,1835.7,24.89
2646,30.1203,1810.71,25.63
2647,30.0397,1931.36,25.32
2648,29.7309,1968.45,25.4
2649,30.5181,1868.21,26.2
2650,30.9331,1936.82,26.94
2651,30.4756,1953.87,26.6
2652,29.6712,1838.19,26.31
2653,29.6443,2039.26,26.63
2654,29.0487,1841.96,26.87
2655,29.8428,1984.79,26.08
2656,28.6132,1919.28,25.72
2657,29.1006,1935.52,25.66
2658,30.7819,1866.83,24.87
2659,28.3195,1980.8,24.48
2660,28.7668,1934.01,24.03
2661,29.2728,1842.48,23.23
2662,28.2497,1942.99,23.01
2663,30.5467,1914.13,24.04
2664,30.6046,1958.7,23.04
2665,31.0389,1969.46,23.41
2666,29.7917,1951.37,23.02
2667,31.8897,1931.95,23.6
2668,32.1848,2050.22,23.37
2669,32.6748,1993.85,24.37
2670,30.6471,1995.93,23.75
2671,31.2798,1924.12,25.51
2672,31.3901,2065.81,25.48
2673,31.0549,1996.2,25.95
2674,29.8346,1933.54,26.06
2675,29.7553,2048.08,26.14
2676,29.5212,1985.17,27.98
2677,28.3797,2093.51,26.39
2678,29.2732,1989.2,27.31
2679,29.4332,1947.29,26.67
2680,28.4204,2023.54,26.05
2681,27.7381,1968.42,25.28
2682,28.7847,2055.49,25.78
2683,29.3356,2015.91,24.99
2684,29.0746,2068.05,24.56
2685,30.0551,2060.68,23.54
2686,30.4653,2046.93,23.45
2687,30.4867,2000.08,23.18
2688,30.7367,2047.41,23.38
2689,29.9116,2120.6,22.79
2690,29.5912,2005.6,23.84
2691,30.6224,2139.88,23.29
2692,30.6836,2088.85,24.43
2693,31.8144,2105.54,24.74
2694,31.0845,2066.4,24.1
2695,31.7145,2095.65,26.05
2696,31.3088,2102.79,26.35
2697,31.3653,2047.81,27.06
2698,30.8548,2017.24,27.5
2699,29.8573,2161.61,27.21
2700,31.1501,2078.69,27.08
2701,29.0399,2142.14,26.44
2702,29.7105,2121.96,26.23
2703,29.4789,2150.45,26.15
2704,28.0539,2168.19,26.09
2705,28.4197,2108.74,25.04
2706,27.9617,2070.23,24.51
2707,28.6869,2072.65,24.28
2708,26.8144,2227.53,24.77
2709,29.0615,2179.22,24.07
2710,30.6216,2080.5,22.8
2711,29.4532,2124.73,23.53
2712,30.4919,2235.06,23.66
2713,29.5909,2123.68,22.72
2714,30.6436,2078.32,24.12
2715,30.5006,2097.9,23.5
2716,32.1827,2154.4,24.22
2717,31.8968,2123.91,25.09
2718,31.729,2124.25,25.23
2719,31.2395,2110.65,25.96
2720,29.8555,2331.71,26.37
2721,31.7347,2185.91,26.78
2722,30.102,2096.45,26.91
2723,31.1264,2212.67,26.22
2724,29.6449,2092.95,27.61
2725,28.6291,2178.24,26.73
2726,29.6163,2090.51,26.79
2727,29.7986,2096.02,25.95
2728,27.4237,2211.47,25.7
2729,28.1156,2169.74,25.14
2730,28.2399,2229.62,24.96
2731,28.2231,2269.48,24.97
2732,29.2451,2091.24,24.39
2733,30.311,2187.64,24.16
2734,29.4202,2190.03,23.63
2735,30.2854,2114.56,21.95
2736,28.5742,2073.11,22.92
2737,29.7399,2189.02,23.24
2738,31.6481,2165.03,22.92
2739,30.7865,2155.88,22.9
2740,31.3845,2092.61,25.37
2741,33.2177,2305.86,25.02
2742,32.7333,2120.82,25.71
2743,29.8861,2059.35,26.25
2744,31.2818,2126.48,25.55
2745,29.9252,2112.57,26.18
2746,31.3799,2071.7,27.53
2747,29.7671,2077.98,26.08
2748,29.9737,2159.45,27.76
2749,30.2422,2117.82,27.27
2750,30.6285,2139.11,27.24
2751,30.482,2094.14,26.94
2752,27.7711,2136.11,26.17
2753,28.8169,2154.95,26.34
2754,29.0948,2034.95,24.6
2755,28.7455,2183.25,23.3
2756,29.3284,2159.72,24.17
2757,27.7893,2064.3,23.27
2758,28.7199,2017.4,23.87
2759,29.4607,2134.51,22.42
2760,29.8071,2105.75,22.42
2761,29.9896,2023.16,23.61
2762,31.1164,2012.56,24.0
2763,30.7163,2045.8,24.54
2764,31.6946,2101.96,24.07
2765,31.5158,2124.72,23.66
2766,30.7875,2034.38,24.46
2767,31.9261,2071.57,24.9
2768,31.0289,2063.35,26.81
2769,29.9983,1970.88,26.42
2770,32.357,2042.97,26.42
2771,30.5915,2062.9,26.05
2772,30.9978,2064.21,27.2
2773,30.0047,2051.08,27.27
2774,29.0431,2063.06,27.36
2775,29.5186,2016.8,26.82
2776,29.612,2023.71,25.68
2777,29.0975,2046.76,25.32
2778,26.7551,2020.0,25.35
2779,29.5405,1925.24,24.48
2780,28.0198,2011.97,23.18
2781,29.1777,2064.79,24.45
2782,29.2695,2053.33,23.12
2783,29.4713,1966.43,23.74
2784,30.5028,2056.47,22.49
2785,30.296,2046.81,23.06
2786,31.6444,1951.18,23.63
2787,30.8851,2011.02,23.2
2788,33.1005,2056.72,24.85
2789,31.1306,1925.19,24.43
2790,32.739,2059.36,24.78
2791,31.2441,2016.05,24.87
2792,31.3714,2083.18,26.12
2793,32.0564,1956.08,26.8
2794,31.1473,1967.96,26.54
2795,30.1333,1893.03,26.5
2796,29.4613,1955.37,27.64
2797,28.4669,1929.3,26.44
2798,29.9917,1922.71,26.38
2799,30.3356,1956.72,26.89
2800,28.9561,2026.03,26.19
2801,28.0161,1978.76,25.45
2802,27.0032,1929.41,24.63
2803,28.663,1981.44,24.46
2804,29.6527,1829.66,24.69
2805,28.6825,2012.46,23.77
2806,29.8788,2006.44,22.36
2807,29.8186,1996.11,22.67
2808,28.9333,1883.37,22.77
2809,30.4453,1899.44,22.92
2810,30.0744,1887.9,23.23
2811,30.0565,1944.46,23.63
2812,32.3012,1933.24,24.07
2813,30.3453,1955.71,23.66
2814,32.7152,1887.92,24.19
2815,31.1351,1881.27,25.01
2816,32.1441,1838.96,26.51
2817,29.3676,1958.09,27.56
2818,30.5221,1903.83,25.06
2819,30.4259,1901.99,27.04
2820,29.4333,1858.88,27.09
2821,29.5615,1958.52,27.2
2822,29.6147,1818.8,25.67
2823,28.4571,1889.97,25.88
2824,27.8259,1875.21,25.68
2825,28.6013,1991.48,25.74
2826,27.7653,2000.88,24.46
2827,29.7302,1965.08,24.61
2828,31.2409,1844.27,24.01
2829,29.2014,1865.16,23.5
2830,29.4091,1986.41,22.71
2831,30.1512,2000.96,23.11
2832,29.2806,2027.74,23.1
2833,30.3216,1822.01,22.82
2834,30.9678,2036.24,23.35
2835,31.6052,2011.46,23.64
2836,30.3563,2056.27,23.19
2837,31.2656,1907.69,24.08
2838,31.2983,1907.72,24.95
2839,29.8652,1978.5,26.04
2840,30.0782,2021.35,26.29
2841,31.5469,1962.49,26.05
2842,30.7419,1970.86,25.99
2843,30.0026,2142.53,27.8
2844,28.7462,1949.55,26.76
2845,28.8863,2013.03,26.45
2846,28.9916,1978.85,27.15
2847,30.2768,1974.51,26.77
2848,29.0297,2074.49,24.89
2849,28.6224,2048.24,25.61
2850,28.591,1946.1,24.19
2851,28.971,2010.77,23.59
2852,29.2301,1920.51,24.28
2853,27.9815,2050.91,23.38
2854,29.931,2062.93,22.74
2855,29.9386,2016.86,23.72
2856,30.2852,1946.61,22.56
2857,29.9684,2150.1,23.41
2858,31.4977,2095.6,23.17
2859,32.0594,1921.73,24.01
2860,31.252,2084.45,24.12
2861,31.8914,1982.52,24.8
2862,31.0404,2140.38,25.34
2863,32.3924,1997.61,25.42
2864,30.9954,2147.72,26.26
2865,31.1904,2177.15,25.63
2866,30.5236,2067.24,27.56
2867,27.7304,2104.62,27.37
2868,30.6511,2164.43,26.45
2869,29.4648,2132.49,27.57
2870,29.7527,2112.83,26.53
2871,28.4958,2038.1,27.01
2872,28.8804,1990.96,26.52
2873,29.3771,2074.43,25.43
2874,28.4687,2069.78,25.22
2875,28.4831,2175.33,24.21
2876,28.6005,2088.26,23.99
2877,29.2053,2112.4,23.3
2878,29.5076,2073.39,23.43
2879,28.5813,2285.33,23.19
2880,29.8527,2137.59,23.23
2881,31.7729,2176.63,22.16
2882,31.1617,2239.32,24.25
2883,30.5714,2010.36,23.99
2884,31.3366,2172.15,23.65
2885,31.8899,2238.04,23.6
2886,31.4147,2201.51,24.83
2887,32.3565,2192.83,25.5
2888,31.2854,2120.62,26.26
2889,30.6478,2163.79,26.91
2890,30.3746,2164.0,26.84
2891,31.9422,2174.53,26.68
2892,31.2155,2072.45,26.06
2893,30.2213,2149.89,26.78
2894,29.8993,2205.46,26.91
