clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
2017,27.7707,2105.35,19.29
2018,32.4531,1973.91,21.52
2019,30.2624,2284.33,20.89
2020,32.688,2263.64,22.97
2021,33.3138,2159.97,26.08
2022,35.041,2259.95,24.49
2023,30.9345,2113.48,26.23
2024,28.0688,2206.54,27.91
2025,32.3971,2300.9,28.11
2026,34.2008,2161.8,28.76
2027,32.6349,2110.35,28.5
2028,30.3145,1944.92,28.77
2029,28.4861,2147.84,27.9
2030,29.7107,2264.81,29.31
2031,26.4184,2287.48,26.09
2032,28.1165,2242.35,27.97
2033,27.8604,2124.5,24.63
2034,28.5903,1959.65,25.96
2035,31.2417,2144.65,23.61
2036,27.9905,2174.52,21.77
2037,27.1152,2180.23,22.75
2038,28.4616,2298.49,22.46
2039,26.5699,2468.77,20.7
2040,28.9579,2251.28,21.72
2041,30.1625,2216.14,18.85
2042,30.7139,2216.45,20.22
2043,32.3499,2267.61,23.46
2044,31.3644,2158.11,22.78
2045,34.5793,2276.45,22.1
2046,33.0003,2320.34,24.3
2047,32.8838,2295.3,25.11
2048,32.1062,2328.62,26.83
2049,32.3541,2329.02,27.46
2050,32.7376,2067.27,28.64
2051,29.4758,2358.91,28.79
2052,29.0128,2204.21,30.36
2053,28.768,2155.14,29.29
2054,26.4812,2155.67,28.92
2055,26.6498,2341.45,28.99
2056,26.6876,2263.59,26.61
2057,28.4138,2088.99,24.77
2058,27.3938,2348.36,26.21
2059,27.3926,2118.07,24.1
2060,28.6783,2307.08,23.14
2061,27.6726,2318.05,21.54
2062,29.0857,2394.48,20.92
2063,29.0687,2500.44,21.98
2064,30.398,2120.97,21.98
2065,29.9023,2276.18,21.92
2066,27.8418,2246.73,22.33
2067,31.9199,2329.02,22.74
2068,34.7322,2299.6,23.13
2069,34.2871,2227.84,23.79
2070,34.4481,2213.33,26.21
2071,34.752,2128.05,25.66
2072,32.7311,2376.05,27.37
2073,32.4173,2307.79,27.02
2074,30.5735,2357.69,27.8
2075,30.3023,2204.9,28.63
2076,30.9237,2157.64,28.2
2077,31.0294,2101.1,29.66
2078,28.2908,2267.33,27.12
2079,27.2034,2093.0,27.93
2080,27.4027,2432.88,27.13
2081,28.004,2047.15,24.22
2082,24.8342,2229.71,24.56
2083,23.658,2377.48,24.22
2084,26.5761,2253.72,23.43
2085,26.0476,2195.09,21.97
2086,27.7378,2049.78,22.21
2087,29.0019,1992.0,21.03
2088,29.3201,2241.88,21.01
2089,32.9552,2321.71,21.39
2090,31.9901,2079.67,22.46
2091,32.572,1986.88,21.5
2092,33.5314,1819.71,22.51
2093,31.1895,1988.01,23.3
2094,34.5587,2082.99,24.67
2095,32.7841,2279.37,27.46
2096,33.6038,2159.04,27.57
2097,30.5135,2105.6,26.7
2098,29.1694,2011.67,27.86
2099,32.0033,1980.37,29.24
2100,30.5646,2209.68,28.09
2101,27.8705,2055.74,28.14
2102,27.1955,1770.01,29.81
2103,29.5668,1932.18,27.22
2104,25.6178,1900.75,27.95
2105,29.5662,1928.97,27.29
2106,25.6491,2052.92,24.27
2107,28.0598,1963.4,23.07
2108,26.909,1958.09,22.72
2109,28.7835,2116.05,21.08
2110,27.6838,1866.09,21.66
2111,28.9794,2164.73,20.93
2112,30.0614,1851.97,21.36
2113,29.2732,1934.89,22.53
2114,32.6112,1882.26,22.35
2115,31.3515,1922.8,22.66
2116,32.2552,1953.52,21.03
2117,31.4063,1944.61,24.41
2118,29.1565,1794.75,26.72
2119,32.6112,1743.18,23.02
2120,36.217,2171.34,27.69
2121,33.2982,1806.15,27.67
2122,31.4711,1941.64,27.61
2123,30.3821,1658.59,29.66
2124,30.0337,1811.99,30.71
2125,30.0442,1824.59,29.64
2126,26.7288,1891.18,28.09
2127,29.5502,1502.62,26.88
2128,28.475,1844.43,27.14
2129,28.1795,1682.0,26.91
2130,27.6577,1854.68,24.61
2131,27.1316,1687.5,23.67
2132,28.4112,1705.62,25.82
2133,28.7664,1772.19,23.25
2134,27.9689,1675.83,22.69
2135,28.3631,1742.45,19.68
2136,30.1528,1654.06,20.29
2137,33.1,1575.38,21.21
2138,29.6413,1915.95,20.53
2139,29.92,1637.05,23.77
2140,32.8452,1770.26,24.41
2141,32.9741,1881.52,23.43
2142,33.26,1717.21,26.78
2143,33.2637,1692.15,26.03
2144,32.2633,1818.85,29.59
2145,34.3561,1926.72,27.97
2146,29.0986,1653.47,29.04
2147,29.5337,1777.34,30.26
2148,29.8451,1589.37,30.28
2149,26.7588,1752.33,29.37
2150,28.2362,1806.21,28.32
2151,30.3709,1702.47,28.34
2152,27.4333,1753.44,26.18
2153,27.4483,1642.87,26.19
2154,25.1098,1825.01,23.89
2155,26.1777,1946.65,22.18
2156,26.8391,1692.84,23.05
2157,27.4021,1754.6,23.43
2158,30.4225,1894.75,22.46
2159,30.0601,1985.3,21.05
2160,28.3328,1666.36,22.75
2161,31.1462,1831.25,20.57
2162,32.2473,1891.71,19.62
2163,33.8315,1851.98,19.99
2164,34.9689,1573.74,21.82
2165,31.3751,1938.06,24.78
2166,31.7837,2067.45,24.37
2167,31.0114,1906.54,26.5
2168,32.247,1776.44,28.65
2169,32.8209,1846.42,26.73
2170,32.981,2128.39,28.94
2171,30.6625,2033.38,29.4
2172,29.5202,2009.33,28.14
2173,29.4512,1983.8,30.22
2174,27.2473,1870.33,28.18
2175,31.013,1934.36,27.44
2176,24.9904,1957.96,29.11
2177,27.3793,2042.24,26.56
2178,30.0354,2166.44,25.93
2179,27.1124,2128.72,25.32
2180,27.1169,1833.41,22.35
2181,27.3425,2039.89,23.42
2182,28.2294,2110.73,21.03
2183,31.2828,2105.92,20.59
2184,26.6822,1965.49,20.73
2185,33.0766,2400.04,20.51
2186,29.3641,1906.43,22.36
2187,31.7213,1939.01,22.44
2188,31.9542,2106.29,22.51
2189,33.7806,2341.49,24.64
2190,30.6028,1996.29,24.72
2191,33.591,2073.81,25.71
2192,35.6345,2243.96,27.05
2193,30.0766,2121.43,28.29
2194,31.7846,2092.18,28.85
2195,29.7835,2208.85,28.5
2196,30.6388,2182.17,29.85
2197,29.2523,2281.47,28.64
2198,27.5378,2320.98,27.81
2199,28.6105,2210.85,26.36
2200,30.1084,2216.84,27.98
2201,26.8159,2215.15,26.05
2202,28.0796,2255.57,25.21
2203,25.1623,2210.69,25.01
2204,25.9673,2210.97,22.52
2205,28.5873,2361.37,20.8
2206,30.7262,2406.2,21.61
2207,29.757,2049.59,21.44
2208,29.5304,2237.66,20.74
2209,30.7754,2159.51,22.61
2210,29.6244,2210.24,19.05
2211,33.0281,2300.98,23.29
2212,33.9216,2337.84,23.79
2213,32.2196,2248.57,24.42
2214,32.2949,2036.64,21.66
2215,33.2966,2154.34,27.32
2216,31.943,2381.3,25.97
2217,32.0221,1948.12,27.32
2218,34.6496,2422.38,28.29
2219,30.4059,2345.03,29.27
2220,29.4625,2442.67,29.64
2221,28.2522,2262.81,29.76
2222,29.6163,2040.84,29.28
2223,27.6068,2341.07,28.08
2224,26.4279,2443.26,27.42
2225,29.0842,2401.79,24.94
2226,29.1294,2211.48,24.25
2227,26.2016,2301.24,24.86
2228,24.6021,2226.36,23.84
2229,29.39,2191.12,22.9
2230,27.4731,2402.85,21.02
2231,30.4095,2142.94,22.05
2232,27.0448,2177.47,19.84
2233,32.1154,2150.0,22.21
2234,29.6832,2101.06,21.28
2235,33.2175,2294.54,23.86
2236,32.6195,2413.1,21.48
2237,31.4669,2247.96,25.73
2238,32.3894,2085.55,24.64
2239,33.9273,2362.82,25.66
2240,32.7569,2459.79,27.19
2241,32.9979,2175.13,27.13
2242,34.4647,2190.13,28.39
2243,28.4301,2304.03,28.13
2244,32.4258,2431.08,28.3
2245,29.3801,2168.11,29.35
2246,27.1518,2064.37,27.56
2247,25.8832,2293.55,27.06
2248,27.1182,2306.93,25.63
2249,28.4847,2204.81,25.53
2250,26.8087,2129.9,26.31
2251,29.369,2308.78,23.12
2252,25.2252,2245.19,22.27
2253,27.8605,2081.8,22.37
2254,26.6214,2171.89,21.17
2255,29.769,1995.61,23.36
2256,31.3303,2231.78,20.84
2257,30.1453,2109.5,21.47
2258,27.5937,2080.05,22.48
2259,32.4197,2119.62,23.1
2260,33.2532,2119.53,23.23
2261,33.5042,2213.1,23.8
2262,34.8537,2167.56,27.02
2263,31.2912,2068.71,25.94
2264,33.6184,2169.9,26.56
2265,33.9101,2117.08,27.18
2266,28.8321,2008.49,26.74
2267,31.2559,2035.38,29.69
2268,29.2437,2023.21,26.65
2269,29.1013,2092.28,28.86
2270,29.0215,1978.27,28.26
2271,27.1478,1966.16,30.07
2272,26.3884,2239.99,25.17
2273,27.1535,2107.29,25.13
2274,25.3691,1894.1,24.86
2275,25.4735,2044.81,23.77
2276,28.421,1981.51,22.45
2277,26.1555,2005.42,22.09
2278,29.4995,1966.15,20.28
2279,29.9174,2083.78,21.49
2280,27.4113,1974.0,18.68
2281,29.7601,1916.73,21.11
2282,33.2912,2041.06,20.94
2283,30.6496,1935.99,23.19
2284,31.9015,1914.75,24.76
2285,33.5909,1930.23,23.63
2286,34.1751,1873.89,26.39
2287,32.5205,1879.04,25.72
2288,31.7018,1800.55,26.03
2289,34.2549,1774.08,29.57
2290,34.1083,1737.91,28.98
2291,32.2447,1684.47,28.87
2292,30.128,1739.98,29.69
2293,28.0111,1818.94,29.14
2294,27.2543,1846.81,28.39
2295,28.6625,1796.76,26.5
2296,28.0295,1541.81,26.73
2297,29.2046,2008.92,26.66
2298,27.9757,1946.14,24.88
2299,24.8476,1865.35,24.87
2300,28.9798,2037.18,23.38
2301,26.3816,1687.75,21.29
2302,27.924,2028.62,20.22
2303,29.5988,1683.69,20.98
2304,32.9935,1825.92,20.48
2305,35.4413,1642.5,21.47
2306,32.4101,1795.56,20.82
2307,31.8465,1838.91,21.56
2308,33.3998,1773.14,24.05
2309,34.2293,1876.84,24.11
2310,32.519,1802.88,24.3
2311,35.5906,1728.49,26.05
2312,32.9432,1723.68,28.38
2313,32.8679,1889.88,28.12
2314,32.4989,1715.34,29.06
2315,31.4088,1905.21,28.11
2316,31.2584,1943.99,30.03
2317,28.2977,1599.27,31.18
2318,27.6625,1938.06,27.67
2319,26.2284,2052.28,26.65
2320,28.0612,1838.52,27.18
2321,28.2706,1883.75,26.91
2322,27.6867,1940.2,24.91
2323,29.614,1786.91,22.91
2324,27.3935,1846.37,22.89
2325,28.8818,1671.62,22.77
2326,26.8624,1851.08,21.13
2327,28.6429,1899.62,21.74
2328,31.0433,1907.48,22.16
2329,32.0501,1979.36,21.38
2330,31.059,1764.76,21.51
2331,32.0139,1800.31,23.0
2332,30.3213,2098.42,22.14
2333,32.3622,1859.89,23.01
2334,34.3356,1909.13,24.73
2335,33.7606,1884.5,25.54
2336,33.3491,1801.57,26.2
2337,32.196,2102.82,29.66
2338,31.5106,1852.68,30.64
2339,29.786,1788.91,28.51
2340,31.0482,1878.44,29.09
2341,29.855,1700.82,28.68
2342,29.238,1871.51,29.57
2343,27.0896,1842.25,29.13
2344,24.1719,2041.4,25.22
2345,28.748,1895.49,26.51
2346,26.2817,2091.91,23.69
2347,25.8081,2162.34,25.72
2348,28.4421,2097.48,23.44
2349,27.2907,1987.16,21.35
2350,30.0899,2039.25,21.29
2351,30.1491,1848.65,20.85
2352,31.0254,2024.95,21.53
2353,28.7275,1947.1,22.18
2354,33.3179,2143.0,20.39
2355,32.5132,2377.72,24.01
2356,32.0442,2138.24,24.61
2357,33.1129,1848.54,23.09
2358,30.3356,2053.28,25.07
2359,33.5108,2120.4,27.75
2360,31.054,2125.17,28.23
2361,30.0923,2035.87,27.49
2362,29.2165,2161.77,29.28
2363,32.4455,1991.87,31.86
2364,29.0561,2036.08,29.11
2365,31.5241,2235.31,28.23
2366,27.6963,2044.12,28.64
2367,25.3176,2238.59,28.07
2368,25.7271,2017.49,26.48
2369,28.9559,2401.23,26.48
2370,26.7662,2103.96,23.75
2371,26.2798,2177.23,23.3
2372,27.642,2250.72,23.76
2373,28.6314,2149.93,20.42
2374,30.1761,2241.47,22.44
2375,31.3963,2299.54,19.12
2376,29.4603,2351.73,19.27
2377,28.7874,2337.13,20.64
2378,30.8798,2226.94,21.82
2379,32.5117,2235.09,23.5
2380,31.1524,2539.4,23.06
2381,31.4621,2376.02,23.72
2382,33.5157,2155.62,25.58
2383,32.8248,2282.14,25.16
2384,32.6473,2233.5,27.14
2385,30.9836,2260.73,26.63
2386,31.1544,2132.35,28.55
2387,29.3901,2233.05,28.73
2388,31.3353,2502.12,28.2
2389,30.7764,2356.13,29.03
2390,25.7307,1989.27,28.62
2391,26.4844,2435.43,29.0
2392,25.1571,2421.06,25.39
2393,26.1272,2247.71,25.96
2394,26.8748,2377.07,24.24
2395,24.9278,2187.7,24.83
2396,26.0191,2233.87,23.75
2397,26.3727,2469.25,22.68
2398,28.8109,2255.6,20.83
2399,29.3276,2062.27,22.02
2400,28.9174,2277.14,19.47
2401,31.0417,2273.05,19.4
2402,30.68,2423.7,20.26
2403,31.7138,2278.69,22.14
2404,35.1083,2223.13,23.68
2405,34.9085,2395.55,20.99
2406,31.0506,2280.74,26.32
2407,34.1424,2172.03,26.17
2408,33.8152,2396.11,25.43
2409,30.3989,2275.92,27.93
2410,32.7282,2247.91,29.56
2411,33.0834,2263.5,29.46
2412,28.3162,2107.98,30.1
2413,27.8473,2167.17,27.5
2414,30.0265,2224.69,28.05
2415,28.2859,2194.42,26.9
2416,28.2291,2363.73,28.72
2417,27.6131,2230.16,26.67
2418,27.586,2299.46,27.85
2419,25.1125,2190.58,23.5
2420,28.9729,2308.58,22.28
2421,29.6331,2221.71,22.03
2422,28.1559,2167.61,22.91
2423,29.1583,2156.22,20.77
2424,27.7033,2034.94,21.12
2425,31.5478,2201.8,21.23
2426,32.3581,2127.51,21.58
2427,32.028,2063.33,21.52
2428,34.2846,2247.46,22.86
2429,32.3967,1955.68,23.78
2430,33.8469,2045.93,24.99
2431,31.3683,2210.8,26.98
2432,32.5627,2116.12,28.76
2433,31.8598,2063.25,26.99
2434,31.838,2089.8,28.07
2435,30.2222,2071.88,28.04
2436,29.8028,1859.0,29.19
2437,30.4626,1989.74,28.33
2438,27.8449,2216.3,28.7
2439,25.4688,1933.89,28.93
2440,30.0263,1965.54,24.47
2441,29.1744,1929.53,26.53
2442,25.0616,1974.93,24.54
2443,28.1368,1906.32,24.43
2444,26.6475,2025.72,22.1
2445,28.2739,1982.11,23.37
2446,28.9413,2042.49,22.45
2447,28.8719,1814.91,21.7
2448,28.8244,1891.69,21.79
2449,29.7406,1897.1,20.39
2450,30.1257,1970.68,20.92
2451,30.8736,1812.81,22.92
2452,32.4973,2010.05,22.23
2453,31.8241,2034.91,25.41
2454,34.0231,1766.46,24.68
2455,35.1286,1819.02,26.54
2456,31.728,1807.13,29.1
2457,32.4804,2180.11,27.12
2458,32.2495,1806.15,28.53
2459,31.4845,2052.82,29.92
2460,30.1139,1693.55,29.95
2461,30.3376,1721.09,28.54
2462,29.2234,1752.05,27.95
2463,26.0222,1727.84,27.6
2464,28.7057,1792.35,28.45
2465,28.4332,1734.92,25.76
2466,25.8551,1717.44,25.08
2467,27.1591,1950.88,23.54
2468,28.4269,1955.14,23.71
2469,27.5647,1918.94,22.33
2470,30.1095,1864.99,20.53
2471,32.7694,1810.65,20.17
2472,28.821,1737.62,19.0
2473,28.7049,1680.98,20.3
2474,31.9557,1837.35,22.33
2475,33.2037,1651.74,23.5
2476,32.2518,1672.43,23.69
2477,35.0777,1929.52,24.52
2478,30.9921,2019.08,24.87
2479,33.9372,1838.37,26.81
2480,31.6893,1924.47,27.29
2481,34.7004,1763.07,29.63
2482,34.4888,1633.27,28.37
2483,29.6265,1868.82,30.21
2484,29.1757,1865.58,29.87
2485,30.5129,1808.12,29.6
2486,27.9193,1773.02,26.45
2487,27.8106,1920.49,28.76
2488,27.44,1689.99,26.87
2489,24.2227,1719.01,25.59
2490,26.9792,1694.79,23.52
2491,26.0676,1830.17,23.96
2492,26.6622,1693.95,23.03
2493,30.0441,1747.21,20.87
2494,26.6152,1749.75,20.06
2495,30.4434,1808.58,21.62
2496,29.5816,1667.06,21.87
2497,30.3568,1861.97,21.33
2498,32.6856,2007.41,22.69
2499,32.6314,1880.48,22.09
2500,33.454,2055.92,22.95
2501,34.3501,2038.01,23.05
2502,32.503,1978.46,23.44
2503,31.9794,1901.51,27.89
2504,30.9704,1902.87,28.13
2505,30.8832,1999.65,26.44
2506,35.9236,1869.0,28.62
2507,32.6435,1698.28,28.76
2508,27.9734,1991.57,28.73
2509,27.2399,1805.3,28.45
2510,29.2228,1834.21,28.85
2511,28.6996,1958.46,28.65
2512,28.2252,1955.9,27.4
2513,26.7198,1806.85,25.91
2514,26.8118,2005.23,24.84
2515,27.594,2110.46,24.9
2516,27.5308,1868.34,23.46
2517,24.5497,2165.71,22.24
2518,28.1553,1835.1,21.5
2519,27.9464,2285.73,21.48
2520,30.2628,1991.65,20.53
2521,35.2543,2067.82,21.96
2522,32.0512,1832.64,20.46
2523,31.651,2061.53,21.76
2524,33.9808,2105.68,23.61
2525,33.6218,2077.14,22.83
2526,33.6301,2029.06,23.43
2527,33.8081,1992.12,26.1
2528,35.6829,2250.35,25.3
2529,30.425,2127.27,26.53
2530,32.2104,2317.23,29.22
2531,29.3869,2077.8,28.66
2532,30.8333,2097.3,30.29
2533,27.8455,2255.69,27.66
2534,27.8739,1971.24,28.37
2535,27.436,2028.39,28.23
2536,28.8656,2313.53,25.83
2537,28.4799,2048.82,27.07
2538,25.1314,1978.59,25.51
2539,27.1846,2428.3,22.36
2540,26.3376,2043.79,22.96
2541,25.9909,2239.87,22.56
2542,28.1745,2232.55,20.95
2543,28.7608,1893.22,19.66
2544,33.6401,2204.38,21.28
2545,31.4259,2295.96,23.35
2546,29.4336,2290.08,21.15
2547,31.2742,2361.1,23.74
2548,34.1302,2211.01,22.25
2549,36.0304,2347.53,24.18
2550,30.621,2183.52,25.77
2551,30.0779,2100.88,26.03
2552,35.4045,2117.99,26.7
2553,32.7057,2101.52,28.55
2554,30.1976,2401.04,30.36
2555,31.5784,2100.73,29.16
2556,26.0464,2317.62,28.48
2557,29.2286,2254.73,28.67
2558,28.9917,2275.89,30.98
2559,29.2651,2453.06,27.96
2560,25.8811,2237.69,26.41
2561,27.2308,2364.22,24.89
2562,25.6119,2295.51,23.17
2563,27.4853,2272.58,24.33
2564,26.0589,2566.3,23.65
2565,27.2665,2116.47,21.77
2566,27.0063,2442.9,21.52
2567,30.2002,2365.41,19.97
2568,31.2877,2227.19,21.13
2569,30.4245,2478.0,21.62
2570,31.5574,2058.12,21.0
2571,29.9484,2214.36,23.86
2572,32.1486,2128.7,22.16
2573,32.8225,2319.59,24.25
2574,36.9312,2132.67,25.85
2575,31.2298,2314.0,25.96
2576,34.7943,2235.13,26.81
2577,33.6166,2195.16,26.4
2578,31.921,2294.2,29.82
2579,33.4144,2209.91,28.69
2580,30.5582,2105.82,29.54
2581,29.8073,2566.66,29.54
2582,28.4203,2165.8,27.84
2583,29.714,1951.66,27.63
2584,29.0466,2109.99,28.33
2585,26.1637,2052.0,24.92
2586,25.0211,2296.01,27.13
2587,26.7978,2228.05,23.22
2588,26.2019,2229.68,21.82
2589,27.7834,2129.61,22.3
2590,30.3562,2132.48,23.74
2591,28.5376,2113.31,19.23
2592,29.9358,2139.73,20.86
2593,30.8635,2241.21,21.61
2594,32.7726,2172.66,21.57
2595,28.751,2183.58,22.55
2596,31.688,2174.64,22.28
2597,33.2147,2211.84,23.37
2598,34.8001,2131.21,24.85
2599,32.1599,2130.54,24.91
2600,29.7832,2220.92,26.96
2601,33.0509,1989.19,27.44
2602,30.547,1956.99,27.99
2603,28.992,1908.04,29.18
2604,29.0635,2062.95,27.18
2605,28.9468,1809.2,28.63
2606,27.5929,2077.78,30.78
2607,24.5703,1999.91,26.74
2608,28.7475,2139.9,28.29
2609,29.0145,1913.89,26.09
2610,27.9773,1960.97,24.4
2611,25.3957,2110.96,22.64
2612,27.0997,2133.29,23.14
2613,27.8689,1876.81,23.62
2614,29.3982,1971.48,21.15
2615,30.2261,1976.36,21.06
2616,28.8987,1977.37,22.01
2617,30.8995,1892.67,21.48
2618,32.1859,2069.77,19.96
2619,34.3051,1681.23,22.27
2620,33.6548,1849.63,24.51
2621,34.0814,1946.3,23.93
2622,33.1257,1939.99,22.26
2623,35.0135,2040.26,26.42
2624,33.2127,2014.74,26.8
2625,30.8297,1829.96,26.0
2626,33.6051,2013.72,26.78
2627,31.8233,1765.82,29.84
2628,29.3354,1957.25,28.27
2629,28.5043,2057.11,27.96
2630,28.9449,1980.23,28.43
2631,28.5735,1842.01,27.18
2632,27.6979,1784.68,27.1
2633,27.5692,1636.54,25.83
2634,29.5499,1853.02,23.8
2635,28.7095,1678.03,23.45
2636,27.6879,1713.11,23.44
2637,29.2906,1662.14,22.21
2638,26.9512,1746.86,21.45
2639,29.8204,1796.16,23.07
2640,32.714,1830.1,21.73
2641,30.4494,1723.3,21.99
2642,30.2285,1922.11,21.37
2643,31.1432,1767.59,22.39
2644,30.9636,1697.17,22.57
2645,31.7206,1818.33,24.74
2646,32.4442,2026.63,24.89
2647,30.7894,1831.39,26.26
2648,32.6215,1748.16,27.16
2649,33.4747,1609.28,27.81
2650,30.1384,1767.46,31.4
2651,33.0554,1823.55,28.2
2652,30.7662,1750.76,28.32
2653,30.7694,1599.67,29.56
2654,27.5132,1700.04,27.87
2655,29.1605,1979.57,27.54
2656,25.764,1980.36,25.91
2657,28.4376,1705.46,26.53
2658,27.2578,1896.49,25.5
2659,27.9321,1678.54,23.65
2660,25.6385,1993.01,23.71
2661,26.5361,1858.75,20.31
2662,29.3958,1948.4,20.83
2663,27.801,1634.04,20.97
2664,30.6948,1926.86,19.83
2665,28.7258,1850.59,19.39
2666,32.7723,1959.97,21.23
2667,30.2725,1974.01,22.87
2668,33.4265,1878.85,24.28
2669,33.8362,1805.83,23.42
2670,31.9548,1978.69,25.73
2671,33.7708,1885.33,26.67
2672,32.9887,1795.44,28.22
2673,31.3131,1797.57,27.48
2674,29.9872,1738.74,26.67
2675,27.8325,1862.95,28.93
2676,30.5245,2064.85,27.99
2677,26.8763,1962.37,28.14
2678,28.643,1886.09,28.16
2679,27.4835,2055.01,27.49
2680,28.4206,1867.41,27.14
2681,26.6492,1987.74,26.74
2682,26.5058,1963.81,24.63
2683,28.2,2088.02,24.36
2684,27.9045,1814.47,23.01
2685,28.3529,1910.99,23.11
2686,29.2039,1825.73,21.35
2687,26.9202,2000.5,21.06
2688,31.1352,2186.37,20.63
2689,31.6952,1989.69,20.97
2690,29.975,1998.4,20.75
2691,31.7552,2173.6,21.29
2692,32.5391,2206.49,23.78
2693,32.696,2076.85,22.88
2694,33.5008,2178.8,24.68
2695,35.0448,1976.47,27.05
2696,34.2207,2280.05,26.65
2697,30.153,2381.41,28.66
2698,32.4331,2194.88,27.87
2699,32.7699,1890.85,27.81
2700,30.5802,2082.48,27.41
2701,30.86,2231.36,30.18
2702,31.5184,2115.42,27.33
2703,29.4142,2326.67,28.58
2704,27.7759,2252.41,26.0
2705,28.6699,2104.68,27.35
2706,27.2173,2200.74,27.21
2707,27.1381,2096.81,22.28
2708,26.8748,2189.13,21.92
2709,30.2238,2151.23,22.94
2710,27.2724,2365.23,22.05
2711,31.5221,2484.41,21.91
2712,30.7498,2064.72,20.43
2713,28.6775,2011.36,23.12
2714,32.0515,2218.14,21.65
2715,28.9713,2070.47,20.95
2716,33.5363,2263.05,22.75
2717,34.2256,2351.9,22.76
2718,32.1115,2445.54,26.59
2719,33.0831,2294.31,25.37
2720,35.5293,2250.54,27.49
2721,31.3627,2039.56,27.36
2722,29.9116,2283.04,27.85
2723,32.999,2291.04,26.95
2724,32.9439,2361.41,29.6
2725,29.2291,2201.62,30.16
2726,30.0172,2236.0,27.55
2727,29.8909,2112.07,26.28
2728,26.2882,2015.35,27.8
2729,26.3743,2157.81,24.39
2730,28.8463,2102.56,26.22
2731,29.6297,2331.23,23.06
2732,28.2462,2228.12,21.9
2733,26.559,2224.84,22.42
2734,31.4806,2170.08,20.5
2735,28.4271,1898.73,20.43
2736,29.4973,2465.73,21.35
2737,31.29,2162.45,18.71
2738,33.8312,2230.4,23.18
2739,33.4023,2102.38,22.22
2740,33.2204,2390.35,21.71
2741,33.5927,2287.35,22.95
2742,33.0653,2167.08,25.99
2743,33.735,2214.96,26.64
2744,28.8037,2458.89,28.39
2745,31.6764,2243.92,27.15
2746,31.862,2225.75,28.76
2747,29.0499,2129.18,29.29
2748,30.5795,2009.11,29.7
2749,28.9168,2211.29,29.99
2750,31.1332,2263.32,27.75
2751,30.2382,2349.73,27.71
2752,26.7032,1941.22,26.39
2753,26.876,2069.06,25.98
2754,26.8891,2127.18,25.7
2755,26.4247,2189.04,22.31
2756,27.6945,2164.43,24.11
2757,26.7413,2159.41,21.03
2758,26.8041,2214.97,21.23
2759,30.1576,2049.42,22.38
2760,30.9443,2261.57,21.33
2761,29.57,2192.99,21.48
2762,32.843,2093.96,20.36
2763,31.174,2315.68,21.13
2764,32.9778,2301.46,23.94
2765,34.1283,2217.65,23.38
2766,32.9496,1734.4,24.51
2767,33.5799,2276.95,27.0
2768,31.8234,2173.63,25.95
2769,31.8266,2309.76,28.1
2770,31.1912,2208.18,28.51
2771,29.6566,2239.75,28.86
2772,29.7348,2146.44,28.48
2773,26.9006,2193.5,28.28
2774,27.7633,2261.61,27.39
2775,27.4514,2039.0,28.31
2776,27.0177,1815.07,26.33
2777,26.74,1957.63,27.0
2778,26.9074,2032.16,24.78
2779,27.8214,1985.28,22.91
2780,28.7137,1817.72,22.76
2781,26.904,1762.7,21.76
2782,26.6952,1860.73,22.55
2783,27.6605,2037.96,20.77
2784,29.2692,2122.17,20.72
2785,30.2486,2034.17,22.55
2786,30.345,2042.89,22.04
2787,30.1771,1898.29,23.83
2788,31.9139,1691.12,24.26
2789,33.1699,1837.92,23.08
2790,33.8925,1854.08,25.99
2791,32.0616,1818.28,27.56
2792,31.9786,1877.52,28.53
2793,30.7313,1917.19,28.82
2794,31.4528,1960.1,29.43
2795,29.5038,1818.13,28.56
2796,30.8597,1617.09,28.16
2797,26.5447,1781.91,28.51
2798,27.9606,1839.69,26.8
2799,28.3303,1976.06,29.17
2800,27.6777,1756.36,26.72
2801,31.1418,1881.48,27.33
2802,27.5247,1850.57,23.77
2803,25.5961,1817.13,25.05
2804,27.2587,1919.95,22.51
2805,25.2143,1725.73,20.89
2806,28.3791,1733.08,23.16
2807,27.974,1798.09,22.24
2808,31.3731,1720.45,21.21
2809,29.9521,1856.32,21.17
2810,31.3249,1708.21,21.98
2811,31.168,1819.73,22.37
2812,35.2064,1779.68,22.21
2813,32.4159,1816.97,23.55
2814,35.7488,1735.83,26.96
2815,34.119,1750.48,28.71
2816,33.3212,1803.22,28.56
2817,32.6744,1816.82,28.31
2818,32.0907,1793.29,28.13
2819,27.8849,2000.0,28.07
2820,29.5817,1678.38,28.27
2821,30.4913,1791.81,28.31
2822,28.4267,1613.27,30.62
2823,25.7709,1849.68,29.63
2824,27.3233,1674.45,27.75
2825,29.6584,1778.46,25.07
2826,28.8703,1771.11,25.89
2827,27.0092,1853.68,23.73
2828,28.8291,1758.16,20.85
2829,27.3289,1757.88,22.46
2830,25.9442,2006.74,20.69
2831,27.8368,1874.0,20.33
2832,32.3443,1778.22,20.75
2833,30.3655,1821.41,20.64
2834,31.1349,2055.18,21.5
2835,31.6716,1836.0,22.09
2836,35.4543,1788.24,21.12
2837,35.3367,1795.73,25.49
2838,36.3282,1819.23,24.02
2839,32.6592,1821.21,25.08
2840,33.0415,1746.61,26.67
2841,29.8464,1773.09,27.72
2842,33.7154,1816.48,29.92
