clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
1771,29.8324,2035.15,24.75
1772,29.207,1990.64,24.18
1773,29.5634,2019.17,24.3
1774,29.4273,2015.18,23.89
1775,29.4228,2060.69,24.21
1776,29.8165,2029.31,24.1
1777,30.1701,2021.78,24.0
1778,30.2212,2036.92,24.07
1779,30.2872,2023.61,24.25
1780,30.1843,2001.39,24.5
1781,30.6512,2038.1,24.59
1782,30.2486,1982.08,24.72
1783,30.9042,2016.47,25.49
1784,30.6309,1968.3,25.42
1785,30.0577,2010.74,25.74
1786,30.2572,2009.17,25.92
1787,29.9555,2045.01,26.03
1788,30.0958,1962.78,25.77
1789,30.221,1985.75,25.63
1790,29.0874,2020.26,25.75
1791,29.5395,2007.05,25.79
1792,29.3457,2002.21,25.35
1793,29.5253,1972.89,25.19
1794,29.364,1981.18,25.43
1795,29.0983,2026.3,24.37
1796,29.2981,1993.17,24.35
1797,29.2662,2003.19,24.67
1798,29.9728,1990.34,24.13
1799,29.8252,1963.13,23.89
1800,30.5704,2015.6,24.23
1801,30.163,2004.45,24.05
1802,30.1375,2049.2,24.06
1803,30.0409,1965.92,24.33
1804,30.0653,2011.7,24.37
1805,30.2009,1958.25,24.54
1806,30.7801,1994.93,24.98
1807,30.8288,2015.45,25.06
1808,30.1319,1939.34,25.5
1809,30.7635,1986.19,25.78
1810,30.2051,1977.48,26.04
1811,30.2252,1974.32,26.19
1812,30.4837,2001.88,25.92
1813,30.0879,2020.72,26.07
1814,29.5694,1989.89,25.96
1815,29.2377,1998.94,25.77
1816,28.7482,1997.31,25.4
1817,29.1081,1995.22,25.05
1818,29.2367,1968.72,25.1
1819,29.0277,2024.51,24.4
1820,29.3544,2005.08,24.45
1821,29.5281,2008.54,23.78
1822,29.5825,1979.53,23.87
1823,29.6238,1989.29,23.86
1824,30.0506,1997.51,24.22
1825,30.3138,1964.75,24.17
1826,30.0229,1962.15,24.02
1827,30.9183,1990.63,24.44
1828,30.5766,2020.05,24.68
1829,30.6818,1992.06,24.71
1830,30.9125,1984.36,24.72
1831,30.7461,1990.94,25.22
1832,30.8922,2001.45,25.48
1833,30.5811,2005.55,25.46
1834,30.1663,2070.14,25.94
1835,30.2896,2044.0,26.02
1836,29.6569,2044.93,26.09
1837,29.8514,2050.22,26.02
1838,29.64,1997.76,26.01
1839,29.4426,1993.93,25.67
1840,29.3552,1998.59,25.54
1841,28.7593,2061.42,25.18
1842,29.1354,2016.19,24.88
1843,29.3517,2000.42,25.01
1844,29.4417,2022.77,24.09
1845,29.1967,2029.44,24.47
1846,30.0297,2043.97,24.01
1847,29.559,2045.4,23.88
1848,30.2908,2020.3,24.05
1849,30.3093,2060.01,23.74
1850,30.1561,2028.76,23.97
1851,31.0276,2042.69,24.12
1852,30.2481,2065.62,24.46
1853,30.9519,2034.25,24.58
1854,31.0002,2037.89,25.32
1855,30.475,2068.73,25.62
1856,31.024,2034.29,25.1
1857,30.42,2047.89,25.82
1858,30.4366,2073.16,26.04
1859,30.2593,2112.35,26.07
1860,29.9597,2077.83,25.87
1861,30.0621,2076.18,25.92
1862,29.888,2079.27,25.72
1863,28.9805,2040.77,25.62
1864,29.7851,2072.06,25.26
1865,28.8251,2069.95,25.24
1866,29.6098,2080.21,24.7
1867,29.6619,2076.53,24.7
1868,29.0665,2084.5,24.25
1869,29.3818,2068.57,24.33
1870,29.3183,2079.12,24.0
1871,29.7544,2048.2,24.09
1872,29.9076,2072.09,24.22
1873,30.4151,2116.0,24.35
1874,30.7431,2090.28,23.63
1875,30.9137,2082.81,24.13
1876,30.4376,2131.7,24.44
1877,30.6134,2051.18,24.83
1878,30.195,2058.31,24.67
1879,30.4344,2129.65,25.06
1880,30.8957,2088.69,25.53
1881,30.9796,2082.13,25.72
1882,29.9797,2058.8,25.94
1883,30.0034,2100.49,26.05
1884,29.9921,2103.36,26.07
1885,29.9029,2062.77,26.0
1886,29.4071,2086.93,25.88
1887,29.6322,2082.3,25.84
1888,29.2516,2097.26,25.05
1889,29.3195,2062.98,25.57
1890,29.4639,2122.3,24.56
1891,29.3258,2113.86,24.53
1892,29.2629,2081.78,24.45
1893,29.4721,2085.28,24.43
1894,29.6235,2087.03,23.53
1895,29.7078,2070.67,24.03
1896,29.9224,2078.66,24.16
1897,30.6608,2082.54,24.23
1898,30.5183,2129.1,23.99
1899,30.4063,2111.86,24.23
1900,30.8153,2110.91,24.38
1901,30.576,2096.08,24.66
1902,31.0519,2058.12,24.79
1903,30.787,2084.17,25.08
1904,30.574,2108.56,25.59
1905,30.6293,2051.88,25.73
1906,29.8787,2098.23,25.96
1907,29.8431,2139.3,26.01
1908,29.6418,2106.64,26.14
1909,29.8617,2114.25,26.14
1910,30.1698,2083.11,25.52
1911,30.1744,2100.55,25.54
1912,29.5852,2057.06,25.45
1913,29.4741,2093.51,25.25
1914,28.7597,2088.53,24.87
1915,29.161,2077.94,24.92
1916,29.1574,2102.07,24.9
1917,29.3188,2054.13,24.33
1918,29.5996,2061.32,24.15
1919,29.6772,2066.75,24.2
1920,29.4062,2036.95,23.63
1921,30.4055,2066.67,24.04
1922,30.0282,2016.29,24.33
1923,30.5667,2083.69,24.16
1924,31.2284,2056.9,24.25
1925,30.4003,2040.92,24.7
1926,29.9409,2031.27,24.99
1927,30.5903,2044.43,25.08
1928,30.9365,2065.66,25.92
1929,31.0825,2060.29,25.61
1930,29.9811,2027.1,25.64
1931,30.3302,2021.72,25.95
1932,29.8604,2057.42,26.18
1933,29.787,2021.07,25.97
1934,30.4433,2038.76,25.96
1935,29.0541,2038.5,25.53
1936,29.4699,2041.35,25.8
1937,29.4642,2053.16,25.37
1938,29.6257,1998.3,25.21
1939,29.3532,1980.28,24.81
1940,29.4862,2012.08,24.66
1941,29.3875,2069.52,24.12
1942,29.7307,2073.29,24.04
1943,29.7159,2066.78,24.3
1944,30.1865,2014.48,24.31
1945,30.0703,1973.08,23.8
1946,30.4631,1957.42,24.18
1947,30.4862,1999.05,24.21
1948,30.944,2007.88,24.36
1949,30.6607,2043.82,24.8
1950,30.1681,2031.52,25.23
1951,31.0547,2014.07,25.35
1952,30.3345,1984.75,25.44
1953,30.2988,1981.63,25.81
1954,30.1713,2010.7,25.79
1955,30.5935,2020.53,26.05
1956,29.3593,2011.71,26.28
1957,30.7602,1974.91,25.55
1958,29.9668,2015.95,26.03
1959,29.572,2009.31,25.4
1960,29.3773,1970.93,25.75
1961,29.4095,1977.19,25.13
1962,29.4563,2013.16,24.76
1963,29.5174,1989.31,24.88
1964,29.5605,2034.18,24.57
1965,29.5319,2006.33,24.09
1966,29.5908,1981.06,23.88
1967,29.7734,1992.45,24.0
1968,29.9415,1993.84,23.76
1969,30.5213,1973.66,23.82
1970,30.5281,1968.74,24.16
1971,29.6129,2008.85,24.1
1972,30.803,2012.27,24.59
1973,30.7346,2006.13,25.04
1974,30.6944,2028.88,24.97
1975,30.5596,1977.49,25.28
1976,30.9435,2033.0,25.9
1977,30.7792,1968.79,25.47
1978,30.1181,1966.24,26.1
1979,30.3033,1947.87,26.18
1980,29.7085,1981.11,26.17
1981,29.4049,1980.11,26.22
1982,29.462,2006.37,25.92
1983,29.7637,1999.9,25.59
1984,29.6797,1964.63,25.72
1985,29.4778,1985.35,25.49
1986,29.5175,1986.67,25.22
1987,29.4787,1952.39,24.75
1988,29.2013,1973.18,24.36
1989,29.6346,1979.39,24.33
1990,29.8901,2035.53,24.32
1991,30.0451,2005.56,24.24
1992,30.3567,2018.46,23.91
1993,30.3937,1965.64,24.1
1994,30.4554,2034.2,23.87
1995,30.816,2038.17,24.49
1996,30.5983,1957.03,24.34
1997,30.4116,1990.75,24.9
1998,30.6511,2022.22,24.77
1999,30.4527,2027.42,25.47
2000,30.4037,1995.87,25.56
2001,30.4516,2006.76,25.55
2002,30.1123,2001.07,26.0
2003,30.0888,2020.4,25.85
2004,29.4319,2049.24,26.15
2005,29.8828,2001.73,25.91
2006,29.6504,2047.75,25.52
2007,29.2599,2004.94,25.51
2008,29.5916,2005.07,25.41
2009,29.6051,2048.52,25.53
2010,28.8177,2052.92,25.18
2011,29.095,2052.99,25.07
2012,29.163,2000.65,24.83
2013,29.2231,2023.75,24.19
2014,29.8988,2057.84,24.1
2015,29.7607,2040.17,23.95
2016,29.9206,2014.16,23.87
2017,29.58,2054.33,23.67
2018,30.5406,2026.87,24.13
2019,30.1232,2091.46,24.04
2020,30.6242,2087.07,24.49
2021,30.7594,2065.4,25.16
2022,31.1082,2086.15,24.9
2023,30.2835,2055.56,25.3
2024,29.7004,2074.87,25.68
2025,30.5501,2094.46,25.76
2026,30.8902,2065.4,25.92
2027,30.5529,2054.61,25.89
2028,30.0629,2020.08,25.95
2029,29.6713,2062.29,25.77
2030,29.8921,2086.59,26.04
2031,29.213,2091.24,25.36
2032,29.5367,2081.78,25.69
2033,29.4755,2057.16,24.98
2034,29.6181,2022.75,25.19
2035,30.1517,2061.23,24.67
2036,29.5115,2067.4,24.25
2037,29.3523,2068.53,24.41
2038,29.6423,2093.12,24.32
2039,29.2881,2128.54,23.95
2040,29.7916,2083.18,24.14
2041,30.0584,2075.81,23.58
2042,30.1928,2075.83,23.87
2043,30.5407,2086.45,24.55
2044,30.3595,2063.59,24.46
2045,31.0125,2088.21,24.37
2046,30.7001,2097.32,24.86
2047,30.6734,2092.07,25.07
2048,30.5078,2098.98,25.47
2049,30.5415,2099.04,25.63
2050,30.5975,2044.48,25.9
2051,29.921,2105.22,25.95
2052,29.8026,2072.97,26.27
2053,29.7277,2062.73,26.05
2054,29.2462,2062.83,25.96
2055,29.2592,2101.52,25.94
2056,29.2509,2085.3,25.42
2057,29.5862,2048.92,25.01
2058,29.3788,2102.95,25.24
2059,29.3819,2054.97,24.77
2060,29.6491,2094.36,24.53
2061,29.4638,2096.65,24.17
2062,29.7671,2112.58,24.01
2063,29.7879,2134.67,24.2
2064,30.0796,2055.63,24.2
2065,30.0063,2087.98,24.19
2066,29.6184,2081.87,24.29
2067,30.4547,2099.04,24.41
2068,31.033,2092.94,24.53
2069,30.954,2078.01,24.71
2070,30.9896,2075.03,25.24
2071,31.047,2057.29,25.18
2072,30.6328,2109.0,25.57
2073,30.5542,2094.82,25.55
2074,30.1647,2105.26,25.73
2075,30.0864,2073.47,25.92
2076,30.1847,2063.67,25.84
2077,30.18,2051.94,26.13
2078,29.6082,2086.63,25.6
2079,29.37,2050.36,25.73
2080,29.3939,2121.23,25.53
2081,29.5042,2040.92,24.9
2082,28.8668,2079.02,24.91
2083,28.635,2109.86,24.79
2084,29.2286,2084.14,24.59
2085,29.1388,2071.99,24.25
2086,29.4976,2041.79,24.27
2087,29.7745,2029.82,24.01
2088,29.864,2081.95,24.0
2089,30.6169,2098.65,24.08
2090,30.448,2048.3,24.32
2091,30.5851,2029.04,24.16
2092,30.7929,1994.28,24.4
2093,30.3345,2029.42,24.61
2094,31.0117,2049.28,24.93
2095,30.6534,2090.27,25.54
2096,30.8074,2065.28,25.61
2097,30.1734,2054.23,25.48
2098,29.8839,2034.73,25.75
2099,30.4265,2028.29,26.04
2100,30.1129,2076.14,25.82
2101,29.5482,2044.15,25.82
2102,29.3891,1984.7,26.14
2103,29.8427,2018.56,25.58
2104,29.037,2012.09,25.69
2105,29.8167,2018.05,25.51
2106,29.0298,2043.95,24.85
2107,29.5154,2025.37,24.56
2108,29.2952,2024.34,24.44
2109,29.686,2057.32,24.08
2110,29.4868,2005.32,24.16
2111,29.77,2067.61,23.99
2112,30.0123,2002.52,24.07
2113,29.8805,2019.87,24.31
2114,30.5722,2008.97,24.3
2115,30.341,2017.48,24.39
2116,30.5376,2023.95,24.11
2117,30.3778,2022.15,24.83
2118,29.9313,1991.0,25.34
2119,30.6188,1980.31,24.66
2120,31.33,2069.57,25.64
2121,30.7304,1993.55,25.68
2122,30.3442,2021.83,25.7
2123,30.1023,1962.91,26.13
2124,30.0067,1994.92,26.34
2125,29.983,1997.59,26.12
2126,29.2958,2011.51,25.79
2127,29.8393,1930.6,25.52
2128,29.6084,2001.85,25.53
2129,29.5393,1968.05,25.43
2130,29.4315,2004.06,24.92
2131,29.3297,1969.26,24.68
2132,29.5956,1973.07,25.06
2133,29.6826,1986.97,24.51
2134,29.5438,1966.91,24.36
2135,29.6467,1980.82,23.74
2136,30.0306,1962.42,23.86
2137,30.6459,1946.04,24.05
2138,29.9783,2017.01,23.93
2139,30.0547,1958.91,24.61
2140,30.6556,1986.67,24.78
2141,30.6914,2009.86,24.63
2142,30.752,1975.63,25.36
2143,30.7493,1970.41,25.26
2144,30.5393,1996.8,26.02
2145,30.9419,2019.26,25.74
2146,29.8697,1962.33,25.98
2147,29.9326,1988.12,26.25
2148,29.969,1948.94,26.26
2149,29.3259,1982.87,26.07
2150,29.5972,1994.08,25.84
2151,30.0035,1972.44,25.81
2152,29.4,1983.03,25.34
2153,29.3931,1959.97,25.29
2154,28.922,1997.88,24.78
2155,29.1389,2023.19,24.39
2156,29.2812,1970.27,24.51
2157,29.4097,1983.1,24.55
2158,30.0345,2012.25,24.32
2159,29.9861,2031.07,24.02
2160,29.6666,1964.58,24.35
2161,30.2551,1998.88,23.92
2162,30.4995,2011.43,23.75
2163,30.837,2003.09,23.86
2164,31.0804,1945.07,24.26
2165,30.3716,2020.91,24.9
2166,30.4567,2047.81,24.87
2167,30.2989,2014.23,25.35
2168,30.536,1987.06,25.83
2169,30.6349,2001.57,25.49
2170,30.6462,2060.25,25.96
2171,30.1584,2040.39,26.07
2172,29.904,2035.31,25.83
2173,29.8644,2029.92,26.24
2174,29.3995,2006.2,25.81
2175,30.1319,2019.47,25.63
2176,28.9115,2024.31,25.92
2177,29.3793,2041.8,25.36
2178,29.9071,2067.6,25.19
2179,29.3259,2059.66,25.01
2180,29.3368,1998.06,24.37
2181,29.3978,2041.0,24.54
2182,29.5959,2055.68,24.03
2183,30.2307,2054.6,23.93
2184,29.3364,2025.27,23.95
2185,30.6412,2115.72,23.91
2186,29.9228,2012.81,24.3
2187,30.415,2019.52,24.35
2188,30.4774,2054.29,24.4
2189,30.8527,2103.22,24.88
2190,30.2206,2031.22,24.94
2191,30.8148,2047.3,25.19
2192,31.2135,2082.67,25.51
2193,30.086,2057.07,25.8
2194,30.4069,2050.9,25.94
2195,29.9826,2075.14,25.89
2196,30.1278,2069.51,26.17
2197,29.8246,2090.12,25.92
2198,29.4576,2098.29,25.74
2199,29.6514,2075.28,25.41
2200,29.9351,2076.46,25.7
2201,29.2666,2076.04,25.26
2202,29.5159,2084.4,25.04
2203,28.9359,2074.99,24.95
2204,29.1069,2074.99,24.4
2205,29.6467,2106.27,24.02
2206,30.0952,2115.56,24.15
2207,29.9255,2041.21,24.1
2208,29.9061,2080.34,23.95
2209,30.181,2064.01,24.33
2210,29.9749,2074.54,23.64
2211,30.6763,2093.4,24.52
2212,30.8709,2101.04,24.66
2213,30.5405,2082.4,24.83
2214,30.559,2038.21,24.33
2215,30.7559,2062.7,25.52
2216,30.4752,2109.96,25.29
2217,30.4751,2019.68,25.61
2218,30.9799,2118.46,25.83
2219,30.1071,2102.33,26.05
2220,29.8925,2122.65,26.13
2221,29.6246,2085.16,26.14
2222,29.8733,2038.91,26.03
2223,29.4507,2101.44,25.76
2224,29.199,2122.73,25.58
2225,29.7202,2114.08,25.04
2226,29.7259,2074.43,24.85
2227,29.1437,2093.13,24.92
2228,28.8338,2077.54,24.67
2229,29.8073,2070.2,24.44
2230,29.4446,2114.33,24.03
2231,30.056,2060.19,24.22
2232,29.409,2067.4,23.77
2233,30.449,2061.7,24.25
2234,29.9866,2051.52,24.08
2235,30.7142,2091.85,24.63
2236,30.6105,2116.58,24.2
2237,30.39,2082.21,25.09
2238,30.5779,2048.4,24.93
2239,30.882,2106.2,25.18
2240,30.638,2126.44,25.54
2241,30.6703,2067.18,25.57
2242,30.9429,2070.35,25.85
2243,29.7119,2094.12,25.82
2244,30.4852,2120.64,25.86
2245,29.8501,2065.9,26.06
2246,29.3804,2044.34,25.69
2247,29.1059,2092.14,25.55
2248,29.337,2094.99,25.23
2249,29.6003,2073.77,25.16
2250,29.2617,2058.22,25.26
2251,29.7772,2095.55,24.57
2252,28.9584,2082.37,24.35
2253,29.5014,2048.39,24.33
2254,29.2743,2067.23,24.06
2255,29.9279,2030.57,24.48
2256,30.2661,2079.84,23.97
2257,30.0549,2054.44,24.1
2258,29.5687,2048.37,24.32
2259,30.5547,2056.69,24.48
2260,30.7372,2056.75,24.55
2261,30.7974,2076.31,24.71
2262,31.0707,2066.9,25.4
2263,30.3548,2046.39,25.24
2264,30.8103,2067.54,25.41
2265,30.8527,2056.62,25.58
2266,29.8164,2034.07,25.52
2267,30.2771,2039.75,26.13
2268,29.8487,2037.29,25.53
2269,29.7944,2051.76,25.96
2270,29.7543,2028.09,25.83
2271,29.3589,2025.64,26.16
2272,29.1911,2082.77,25.13
2273,29.3341,2055.2,25.08
2274,28.9738,2010.86,24.97
2275,28.9981,2042.33,24.7
2276,29.5976,2029.22,24.39
2277,29.1604,2034.27,24.28
2278,29.8499,2026.17,23.88
2279,29.9576,2050.75,24.11
2280,29.4823,2027.95,23.54
2281,29.9779,2016.08,24.03
2282,30.7082,2042.05,24.01
2283,30.2006,2020.23,24.5
2284,30.4669,2015.87,24.85
2285,30.8148,2019.16,24.67
2286,30.935,2007.49,25.28
2287,30.6007,2008.62,25.2
2288,30.427,1992.32,25.31
2289,30.9217,1986.87,26.06
2290,30.8717,1979.38,25.97
2291,30.4748,1968.3,25.97
2292,30.0256,1979.92,26.14
2293,29.5763,1996.41,26.02
2294,29.4009,2002.27,25.85
2295,29.6618,1991.88,25.44
2296,29.5193,1938.81,25.45
2297,29.7443,2036.16,25.38
2298,29.4951,2023.11,24.98
2299,28.8729,2006.32,24.92
2300,29.7094,2042.14,24.58
2301,29.2056,1969.37,24.12
2302,29.5348,2040.41,23.87
2303,29.8939,1968.57,24.0
2304,30.5987,1998.22,23.9
2305,31.1141,1960.03,24.1
2306,30.532,1991.93,23.99
2307,30.44,2000.97,24.17
2308,30.7666,1987.27,24.71
2309,30.9424,2008.88,24.77
2310,30.6038,1993.48,24.86
2311,31.2147,1977.97,25.26
2312,30.6752,1976.97,25.78
2313,30.6443,2011.59,25.77
2314,30.5498,1975.21,25.98
2315,30.3076,2014.76,25.82
2316,30.2517,2022.82,26.21
2317,29.6337,1950.99,26.43
2318,29.4825,2021.54,25.71
2319,29.175,2045.32,25.47
2320,29.5256,2000.76,25.54
2321,29.5575,2010.15,25.43
2322,29.4373,2021.88,24.98
2323,29.8262,1989.91,24.53
2324,29.3921,2002.26,24.48
2325,29.7056,1965.81,24.41
2326,29.3225,2003.15,24.05
2327,29.7027,2013.22,24.16
2328,30.2087,2014.81,24.23
2329,30.4359,2029.74,24.08
2330,30.2618,1984.98,24.13
2331,30.4735,1992.33,24.46
2332,30.1509,2054.38,24.33
2333,30.569,2004.63,24.55
2334,30.9671,2014.83,24.95
2335,30.8487,2009.63,25.16
2336,30.7564,1992.29,25.34
2337,30.5099,2054.99,26.07
2338,30.3521,2002.81,26.3
2339,29.9831,1989.45,25.9
2340,30.2096,2008.04,26.02
2341,29.9451,1970.96,25.93
2342,29.7976,2006.45,26.09
2343,29.3472,2000.28,25.97
2344,28.7478,2041.7,25.14
2345,29.653,2011.22,25.35
2346,29.1563,2052.07,24.74
2347,29.065,2066.67,25.09
2348,29.6018,2053.08,24.59
2349,29.3874,2030.02,24.13
2350,29.968,2040.79,24.09
2351,30.0039,2001.01,23.98
2352,30.2051,2037.66,24.11
2353,29.7714,2021.36,24.24
2354,30.7136,2062.09,23.9
2355,30.5733,2110.92,24.66
2356,30.4954,2060.95,24.82
2357,30.7192,2000.52,24.57
2358,30.1671,2043.1,25.01
2359,30.7987,2057.0,25.6
2360,30.2974,2057.92,25.75
2361,30.0892,2039.24,25.64
2362,29.8933,2065.4,26.03
2363,30.515,2029.93,26.57
2364,29.8112,2039.07,26.02
2365,30.2789,2080.51,25.84
2366,29.4893,2040.61,25.9
2367,28.9928,2081.06,25.76
2368,29.0588,2034.93,25.4
2369,29.6946,2114.81,25.35
2370,29.2532,2052.82,24.75
2371,29.1594,2068.02,24.61
2372,29.4418,2083.27,24.65
2373,29.6556,2062.22,23.94
2374,29.9852,2081.24,24.31
2375,30.2534,2093.28,23.63
2376,29.8921,2104.11,23.65
2377,29.7834,2101.02,23.93
2378,30.226,2078.02,24.19
2379,30.5731,2079.67,24.56
2380,30.3171,2143.03,24.51
2381,30.389,2108.95,24.69
2382,30.8031,2063.0,25.12
2383,30.6616,2089.33,25.08
2384,30.6161,2079.17,25.53
2385,30.2674,2084.81,25.47
2386,30.2809,2058.04,25.88
2387,29.9039,2079.0,25.94
2388,30.2671,2135.04,25.84
2389,30.1294,2104.61,26.0
2390,29.0961,2028.16,25.9
2391,29.2262,2121.1,25.94
2392,28.9448,2118.1,25.18
2393,29.1288,2081.98,25.24
2394,29.275,2108.93,24.85
2395,28.889,2069.48,24.92
2396,29.1172,2079.1,24.65
2397,29.2038,2128.15,24.39
2398,29.7122,2083.65,23.99
2399,29.8396,2043.39,24.21
2400,29.7835,2088.16,23.69
2401,30.2342,2087.33,23.69
2402,30.186,2118.74,23.88
2403,30.4135,2088.55,24.29
2404,31.1083,2077.0,24.64
2405,31.0783,2112.95,24.15
2406,30.3101,2089.07,25.26
2407,30.9251,2066.46,25.29
2408,30.8496,2113.18,25.19
2409,30.1505,2088.18,25.73
2410,30.5956,2082.39,26.08
2411,30.6426,2085.68,26.09
2412,29.6632,2053.32,26.22
2413,29.5436,2065.71,25.69
2414,29.9553,2077.74,25.78
2415,29.5865,2071.49,25.52
2416,29.5592,2106.82,25.84
2417,29.426,2079.05,25.39
2418,29.4172,2093.55,25.57
2419,28.9259,2070.93,24.65
2420,29.708,2095.57,24.36
2421,29.8559,2077.54,24.26
2422,29.5812,2066.34,24.41
2423,29.8058,2064.03,23.96
2424,29.5407,2038.83,24.02
2425,30.3354,2073.67,24.05
2426,30.5216,2058.26,24.14
2427,30.4763,2044.96,24.16
2428,30.9435,2083.4,24.47
2429,30.5759,2022.69,24.71
2430,30.8694,2041.56,25.0
2431,30.3702,2075.99,25.45
2432,30.5992,2056.34,25.85
2433,30.4427,2045.4,25.54
2434,30.4176,2051.01,25.79
2435,30.0703,2047.35,25.8
2436,29.9606,2003.08,26.04
2437,30.0666,2030.4,25.86
2438,29.519,2077.68,25.91
2439,29.0231,2018.92,25.93
2440,29.9187,2025.59,24.99
2441,29.7383,2018.16,25.36
2442,28.9123,2027.7,24.91
2443,29.5308,2013.48,24.83
2444,29.2429,2038.43,24.32
2445,29.5841,2029.42,24.53
2446,29.7383,2042.07,24.32
2447,29.7485,1994.73,24.15
2448,29.7649,2010.8,24.16
2449,29.974,2011.99,23.88
2450,30.0751,2027.39,24.01
2451,30.2454,1994.57,24.44
2452,30.5861,2035.73,24.35
2453,30.4614,2040.97,25.03
2454,30.9046,1985.1,24.94
2455,31.1223,1996.11,25.36
2456,30.4322,1993.69,25.92
2457,30.5668,2071.45,25.57
2458,30.4999,1993.6,25.88
2459,30.3228,2045.04,26.18
2460,30.0228,1970.24,26.19
2461,30.0416,1976.03,25.9
2462,29.7947,1982.52,25.76
2463,29.1337,1977.52,25.66
2464,29.6545,1991.0,25.79
2465,29.59,1979.07,25.2
2466,29.071,1975.47,25.02
2467,29.3352,2024.13,24.66
2468,29.5988,2025.05,24.64
2469,29.4422,2017.54,24.32
2470,29.9719,2006.32,23.93
2471,30.528,1995.02,23.84
2472,29.7642,1979.83,23.6
2473,29.7669,1968.04,23.87
2474,30.4411,2000.63,24.29
2475,30.7114,1961.97,24.56
2476,30.537,1966.29,24.64
2477,31.1121,2019.86,24.85
2478,30.2984,2038.52,24.97
2479,30.884,2000.87,25.41
2480,30.4245,2018.8,25.56
2481,31.0108,1985.17,26.07
2482,30.9478,1958.12,25.85
2483,29.9512,2007.18,26.23
2484,29.8351,2006.49,26.17
2485,30.0767,1994.5,26.11
2486,29.5339,1987.16,25.46
2487,29.4914,2017.86,25.89
2488,29.4014,1969.81,25.47
2489,28.7479,1975.83,25.17
2490,29.2958,1970.75,24.7
2491,29.1169,1998.92,24.74
2492,29.2458,1970.5,24.51
2493,29.9381,1981.56,24.03
2494,29.273,1982.04,23.84
2495,30.0628,1994.25,24.13
2496,29.9163,1964.72,24.17
2497,30.0972,2005.28,24.07
2498,30.5871,2035.53,24.36
2499,30.597,2009.03,24.28
2500,30.7774,2045.52,24.49
2501,30.9666,2041.74,24.56
2502,30.6006,2029.27,24.69
2503,30.4925,2013.18,25.63
2504,30.2807,2013.4,25.73
2505,30.2474,2033.49,25.43
2506,31.2347,2006.21,25.9
2507,30.5546,1970.57,25.95
2508,29.5947,2031.61,25.95
2509,29.4221,1992.73,25.88
2510,29.7946,1998.68,25.94
2511,29.6692,2024.49,25.87
2512,29.5584,2023.88,25.58
2513,29.2474,1992.76,25.23
2514,29.2624,2034.01,24.97
2515,29.4222,2055.86,24.93
2516,29.4196,2005.34,24.59
2517,28.8392,2067.21,24.31
2518,29.5811,1998.26,24.13
2519,29.5634,2092.06,24.1
2520,30.0526,2030.72,23.91
2521,31.0768,2046.51,24.2
2522,30.4602,1997.44,23.92
2523,30.4009,2045.04,24.21
2524,30.8828,2054.16,24.62
2525,30.821,2048.14,24.51
2526,30.826,2038.05,24.69
2527,30.8582,2030.28,25.27
2528,31.2232,2084.0,25.16
2529,30.1557,2058.28,25.45
2530,30.4921,2097.79,26.02
2531,29.9033,2047.83,25.92
2532,30.1667,2051.82,26.26
2533,29.5432,2084.75,25.72
2534,29.5248,2025.43,25.85
2535,29.4165,2037.27,25.79
2536,29.6865,2096.6,25.27
2537,29.5994,2041.39,25.47
2538,28.9263,2026.7,25.1
2539,29.3403,2120.33,24.42
2540,29.1809,2040.16,24.49
2541,29.1275,2080.96,24.37
2542,29.5849,2079.38,24.02
2543,29.7263,2008.63,23.74
2544,30.728,2073.41,24.06
2545,30.3111,2092.44,24.48
2546,29.9367,2091.17,24.06
2547,30.3255,2105.92,24.61
2548,30.9126,2074.61,24.35
2549,31.3027,2103.02,24.78
2550,30.2242,2068.82,25.15
2551,30.1122,2051.57,25.26
2552,31.1675,2055.1,25.44
2553,30.6119,2051.64,25.85
2554,30.0895,2114.02,26.24
2555,30.3416,2051.43,26.03
2556,29.2093,2096.6,25.9
2557,29.8198,2083.48,25.93
2558,29.7483,2087.88,26.37
2559,29.7823,2124.78,25.73
2560,29.0896,2079.9,25.38
2561,29.3496,2106.26,25.03
2562,29.0224,2091.94,24.63
2563,29.4005,2087.16,24.81
2564,29.1252,2148.36,24.63
2565,29.3826,2054.65,24.21
2566,29.3513,2122.67,24.13
2567,30.0142,2106.54,23.8
2568,30.2575,2077.76,24.03
2569,30.1108,2130.03,24.13
2570,30.3615,2042.58,24.03
2571,30.0604,2075.15,24.63
2572,30.5163,2057.33,24.33
2573,30.6611,2097.13,24.8
2574,31.4862,2058.22,25.17
2575,30.3426,2096.03,25.24
2576,31.0455,2079.64,25.46
2577,30.794,2071.35,25.42
2578,30.4342,2092.03,26.14
2579,30.7088,2074.51,25.93
2580,30.1116,2052.88,26.11
2581,29.9356,2148.93,26.1
2582,29.6341,2065.47,25.74
2583,29.8721,2020.92,25.67
2584,29.7227,2053.96,25.77
2585,29.1361,2041.93,25.04
2586,28.9042,2092.83,25.43
2587,29.263,2078.73,24.59
2588,29.1538,2079.13,24.26
2589,29.486,2058.35,24.32
2590,30.0212,2059.02,24.58
2591,29.6816,2055.09,23.65
2592,29.9872,2060.66,23.97
2593,30.1986,2081.88,24.13
2594,30.6045,2067.67,24.14
2595,29.8209,2070.02,24.37
2596,30.4242,2068.23,24.36
